,City,Latitude,Longitude
145,albuquerque,35.1553802490234,-106.59317779541
146,albuquerque,35.1293487,-106.532331
147,albuquerque,35.1510437207792,-106.62395647466
148,albuquerque,35.0799057,-106.6065466
149,albuquerque,35.103724,-106.6711736
150,albuquerque,35.11377,-106.60917
151,albuquerque,35.2035624,-106.6458785
152,albuquerque,35.1312339986645,-106.577961795683
153,albuquerque,35.1201142,-106.7018649
154,albuquerque,35.07891,-106.59161
155,albuquerque,35.1537704467773,-106.499839782715
156,albuquerque,35.1536979675293,-106.499038696289
157,albuquerque,35.0782737731934,-106.594123840332
158,albuquerque,35.131053,-106.5772005
159,albuquerque,35.1201142,-106.7018649
160,albuquerque,35.1182518005371,-106.516822814941
161,albuquerque,35.100577,-106.669662
162,albuquerque,35.175427,-106.574047
163,albuquerque,35.3504061490837,-106.545973746406
164,albuquerque,35.1748373426562,-106.546353069312
165,albuquerque,35.13733,-106.61288
166,albuquerque,35.319269005084,-106.546897105873
167,albuquerque,35.1471371,-106.554894
168,albuquerque,35.1102051969213,-106.566763938224
169,albuquerque,35.099221,-106.570009
170,albuquerque,35.1101669669151,-106.658284887671
171,albuquerque,35.0815495,-106.628146
172,albuquerque,35.1311874389648,-106.530921936035
173,albuquerque,35.2052,-106.67704
174,albuquerque,35.1303116060613,-106.529997191535
175,albuquerque,35.17509,-106.57798
176,albuquerque,35.1066475,-106.5876923
177,albuquerque,35.10103,-106.5694199
178,albuquerque,35.1533851623535,-106.682670593262
179,albuquerque,35.16577,-106.59101
180,albuquerque,35.1489143371582,-106.716407775879
181,albuquerque,35.10513,-106.589
182,albuquerque,35.10824,-106.57131
183,albuquerque,35.085015,-106.649415
184,albuquerque,35.108279092599,-106.62622401572
185,albuquerque,35.1526679992676,-106.499160766602
186,albuquerque,35.1712211740851,-106.585828363895
187,albuquerque,35.1322744961813,-106.522500323433
188,albuquerque,35.1346342,-106.6202504
189,albuquerque,35.0863742341187,-106.650982205032
190,albuquerque,35.1027841,-106.5670711
191,albuquerque,35.1022924351487,-106.568474315232
192,albuquerque,35.1322168241919,-106.516510425342
193,albuquerque,35.2079160511494,-106.652656272054
194,albuquerque,35.0693227970187,-106.663348090128
195,albuquerque,35.0675765232539,-106.499134323557
196,albuquerque,35.05871,-106.58347
197,albuquerque,35.108958,-106.62004
198,albuquerque,35.0803032166205,-106.620651483536
199,albuquerque,35.0926399230957,-106.65209197998
200,albuquerque,35.1654820884485,-106.590297794968
201,albuquerque,35.0827274974295,-106.624122560049
202,albuquerque,35.130199432373,-106.530715942383
203,albuquerque,35.1804962158203,-106.581001281738
204,albuquerque,35.0303443,-106.9492141
205,albuquerque,35.174581,-106.555713
206,albuquerque,35.1026064626407,-106.671157421632
207,albuquerque,35.0822013310227,-106.649680257602
208,albuquerque,35.08032,-106.51404
209,albuquerque,35.1362,-106.59399
210,albuquerque,35.15377,-106.49986
211,albuquerque,35.205406046411,-106.651372969282
212,albuquerque,35.147964,-106.71402
213,albuquerque,35.2074512,-106.6466528
214,albuquerque,35.07979,-106.6074
215,albuquerque,35.1559143066406,-106.499610900879
216,albuquerque,35.0551223,-106.577815
217,albuquerque,35.0774,-106.51298
218,albuquerque,35.1516456604004,-106.523918151855
219,albuquerque,35.1453437805176,-106.547676086426
220,albuquerque,35.09741,-106.66986
221,albuquerque,35.1342583,-106.6129074
222,albuquerque,35.1081657409668,-106.516273498535
223,albuquerque,35.1097984313965,-106.517013549805
224,albuquerque,35.2006298935904,-106.650382375769
225,albuquerque,35.23569,-106.65617
226,albuquerque,34.9380513210837,-106.662877265854
227,albuquerque,35.0808310917965,-106.619421938101
228,albuquerque,35.1306262978186,-106.365915456745
229,albuquerque,35.22638,-106.6608399
230,albuquerque,35.2397454,-106.6978367
231,albuquerque,35.2421752563712,-106.696120167866
232,albuquerque,35.028437,-106.953433
233,albuquerque,35.253582,-106.6477127
234,albuquerque,35.25057,-106.65334
235,albuquerque,35.3223347147233,-106.575710321351
236,albuquerque,35.2263794,-106.6608276
237,albuquerque,34.7920963151475,-106.70093536377
238,arlington,38.8635210862876,-77.0839653164148
239,arlington,38.8903362303972,-77.0866180211306
240,arlington,38.8830317358247,-77.1036455483233
241,arlington,38.8957252502441,-77.0704803466797
242,arlington,38.8966,-77.09645
243,arlington,38.89841,-77.1189
244,arlington,38.8794059753418,-77.1106796264648
245,arlington,38.915028305859,-77.067525576146
246,arlington,38.8940898,-77.0739218
247,arlington,38.888494,-77.090832
248,arlington,38.863583533009,-77.0629449836123
249,arlington,38.8456531772599,-77.0680403709412
250,arlington,38.8973122734017,-77.1381318569183
251,arlington,38.905418799556,-77.048350684031
252,arlington,38.84967,-77.05127
253,arlington,38.88152,-77.11131
254,arlington,38.8878694520311,-77.1102165762122
255,arlington,38.90034979918,-77.041446602539
256,arlington,38.8618876782127,-77.0593101717871
257,arlington,38.858385,-77.049533
258,arlington,38.8653044,-77.0588817
259,arlington,38.8537788391113,-77.0487670898438
260,arlington,38.8606584371547,-77.0500305999927
261,arlington,38.8737145811319,-77.0780812203884
262,arlington,38.89546,-77.07172
263,arlington,38.920180383417,-77.071713549417
264,arlington,38.8805327692409,-77.1145465242771
265,arlington,38.8987007,-77.0404434
266,arlington,38.87617,-77.1553
267,arlington,38.896671,-77.1054
268,arlington,38.904907,-77.061897
269,arlington,38.9097749,-77.0468455
270,arlington,38.9105415,-77.043663
271,arlington,38.83889,-77.05154
272,arlington,38.9103531195333,-77.0752581420754
273,arlington,38.91916,-77.14985
274,arlington,38.907431106864,-77.041844646765
275,arlington,38.8698095632506,-77.1517148209716
276,arlington,38.885,-77.1746299
277,arlington,38.912786919899,-77.04555308367
278,arlington,38.8694667480209,-77.1446144208312
279,arlington,38.8373988121748,-77.051751986146
280,arlington,38.896349283266,-77.029735935172
281,arlington,38.899215,-77.048202
282,arlington,38.90207,-77.04391
283,arlington,38.933548,-77.085703
284,arlington,38.899667625769,-77.026775013153
285,arlington,38.8447709175747,-77.1179997410585
286,arlington,38.8698916052394,-77.0548293992975
287,arlington,38.9167599,-77.03715
288,arlington,38.8840739428997,-77.0245195180178
289,arlington,38.89981,-77.0323
290,arlington,38.902146,-77.060475
291,arlington,38.850976767392,-77.0402911989502
292,arlington,38.8306236,-77.1250153
293,arlington,38.8048999,-77.1334583
294,arlington,38.880493,-77.113586
295,arlington,38.8853912353516,-77.0978775024414
296,arlington,38.885256,-77.09392
297,arlington,38.8626706735059,-77.0554126707731
298,arlington,38.880257,-77.10788
299,arlington,38.890754699707,-77.0889587402344
300,arlington,38.894133,-77.079271
301,arlington,38.841263,-77.089119
302,arlington,38.86325,-77.0836099
303,arlington,38.8910318862444,-77.0836301828033
304,arlington,38.88956,-77.0912
305,arlington,38.8624661298423,-77.0566477836259
306,arlington,38.8815193,-77.1113129
307,arlington,38.89572,-77.104
308,arlington,38.8645096,-77.0600815
309,arlington,38.8956527709961,-77.0718994140625
310,arlington,38.8809638672948,-77.1116034832362
311,arlington,38.8477783,-77.0511932
312,arlington,38.895096,-77.075317
313,arlington,38.8900871276855,-77.0900192260742
314,arlington,38.85664,-77.10783
315,arlington,38.88521,-77.1413
316,arlington,38.8854565743547,-77.0926368515205
317,arlington,38.8863858396768,-77.0972117300309
318,arlington,38.8918487692372,-77.0841117778776
319,arlington,38.8692492230869,-77.0549030815253
320,arlington,38.8984462,-77.1188331
321,arlington,38.8859778903725,-77.161615275988
322,arlington,38.8589589104485,-77.0512390136719
323,arlington,38.8619658413615,-77.0610906098923
324,arlington,38.8518567851966,-77.041524280083
325,arlington,38.89647,-77.04813
326,arlington,38.85567,-77.04866
327,arlington,38.881609,-77.111962
328,arlington,38.8436241149902,-77.1192474365234
329,arlington,38.8852836191654,-77.1408207714558
330,arlington,38.86051,-77.05601
331,arlington,38.89627,-77.0442
332,arlington,38.8915818827262,-77.0865211263299
333,arlington,38.9039128490789,-77.0602477800762
334,arlington,38.884417926736,-77.0295812182242
335,arlington,38.8516732099967,-77.0418813512039
336,arlington,38.8632585634403,-77.0605337509076
337,arlington,38.9075847,-77.0692261
338,arlington,38.8294527842437,-77.091429995465
339,arlington,38.8473434,-77.1184921
340,arlington,38.9010825837879,-77.0504081167907
341,arlington,38.90475,-77.04747
342,arlington,38.903867124451,-77.047493193173
343,arlington,38.8936942288334,-77.0275712380678
344,arlington,38.8501366227865,-77.0520570874214
345,arlington,38.8361596,-77.1569076
346,arlington,38.9097709446305,-77.0330923023731
347,arlington,38.8990145253172,-77.0397069888251
348,arlington,38.8972194940555,-77.0300989715873
349,arlington,38.897908,-77.139601
350,arlington,38.902893,-77.048393
351,arlington,38.92673,-77.10277
352,arlington,38.9022026062012,-77.036865234375
353,arlington,38.90479,-77.0519599
354,arlington,38.8974949,-77.0431475
355,arlington,38.9009514,-77.0441971
356,arlington,38.89668,-77.02662
357,arlington,38.898233819304,-77.039992236546
358,arlington,38.8999405,-77.0220413
359,arlington,38.8868156,-77.0196151
360,arlington,38.9137088,-77.0450288
361,arlington,38.90433,-77.03328
362,arlington,38.899296,-77.027687
363,arlington,38.9014649,-77.0422364
364,arlington,38.88311,-77.11559
365,arlington,38.8106162846088,-77.1323315799236
366,arlington,38.8962061832812,-77.0217941911808
367,arlington,38.8449554443359,-77.1181030273438
368,arlington,38.9128596,-77.0455962
369,arlington,38.8936494692308,-77.029092605203
370,arlington,38.8984451,-77.0333099
371,arlington,38.91623,-77.06692
372,arlington,38.8306752,-77.1249922
373,arlington,38.9219703674316,-77.042121887207
374,arlington,38.84062,-77.08721
375,arlington,38.9036596579252,-77.0408594419105
376,arlington,38.896017,-77.042961
377,arlington,38.9027498786393,-77.0342283951806
378,arlington,38.8858883390141,-77.0196424667513
379,arlington,38.9094951,-77.0479
380,arlington,38.8959335,-77.0268674
381,arlington,38.8473857635385,-77.1273971633895
382,arlington,38.8469381,-77.1185835
383,arlington,38.8953841477633,-77.021856084466
384,arlington,38.9007288062919,-77.0444091018524
385,arlington,38.9013822376728,-77.0422214269638
386,arlington,38.9029554516311,-77.0319632439916
387,arlington,38.8984523,-77.0321233
388,arlington,38.922691,-77.042908
389,arlington,38.896054,-77.0320172
390,arlington,38.909776,-77.07437
391,arlington,38.9053829,-77.0575685
392,arlington,38.8048779407721,-77.1331906346024
393,arlington,38.8851007130332,-77.1655775606632
394,arlington,38.90291,-77.03913
395,arlington,38.9064687179387,-77.0249282196164
396,arlington,38.9011876054021,-77.0442822416078
397,arlington,38.904113,-77.0452353
398,arlington,38.923297226429,-77.0432534068823
399,arlington,38.9121398925781,-77.0654907226562
400,arlington,38.8848207784492,-77.0154653175116
401,arlington,38.9356378289843,-77.0730708048963
402,arlington,38.902895,-77.038783
403,arlington,38.9297899,-77.05589
404,arlington,38.8868,-77.00225
405,arlington,38.8945045471191,-77.0215759277344
406,arlington,38.898017,-77.027755
407,arlington,38.90411,-77.0380936
408,arlington,38.9014193897578,-77.0290497116389
409,arlington,38.8804844766855,-77.0903952419758
410,arlington,38.929462254205,-77.0324633235725
411,arlington,38.8834086553097,-77.1726293547449
412,arlington,38.8872364955766,-77.0915094550005
413,arlington,38.8972050285324,-77.0209451392293
414,arlington,38.91032,-77.0650299
415,arlington,38.9053801,-77.034797
416,arlington,38.9014683597086,-77.0266179849055
417,arlington,38.8961984428341,-77.011678861865
418,arlington,38.91616,-77.04183
419,arlington,38.898624420166,-77.0236434936523
420,arlington,38.8747824315668,-77.0009718498031
421,arlington,38.9105988,-77.0215683
422,arlington,38.876270906,-77.003654942338
423,arlington,38.8077724725008,-77.0835757255554
424,arlington,38.82624,-77.0588099
425,arlington,38.9166507,-77.038517
426,arlington,38.9198554233957,-77.0217691420766
427,arlington,38.904792,-77.062515
428,arlington,38.9112702,-77.043817
429,arlington,38.90992,-77.03295
430,arlington,38.880616,-77.114269
431,arlington,38.9048194885254,-77.0630187988281
432,arlington,38.9132766723633,-77.0324020385742
433,arlington,38.9019369205606,-77.0234326091986
434,arlington,38.9087330552893,-77.0234057307243
435,arlington,38.8501360460853,-77.0402526855469
436,arlington,38.9002510160208,-77.0118977129459
437,arlington,38.909487,-77.032262
438,arlington,38.9002933406221,-77.0241178089237
439,arlington,38.9165409906636,-77.0319691780884
440,arlington,38.9093933105469,-77.0463638305664
441,arlington,38.8773845136166,-77.017622217536
442,arlington,38.9000663757324,-77.0186462402344
443,arlington,38.9049076206208,-77.0649857242126
444,arlington,38.935997863509,-77.088399120654
445,arlington,38.8499833,-77.0520576
446,arlington,38.91673,-77.02906
447,arlington,38.9034365,-77.0457607
448,arlington,38.897831,-77.029129
449,arlington,38.9483680725098,-77.0794982910156
450,arlington,38.9083633422852,-77.031494140625
451,arlington,38.821412,-77.047065
452,arlington,38.944503346871,-77.064212256443
453,arlington,38.901050567627,-77.0201034545898
454,arlington,38.90358,-77.02343
455,arlington,38.8846905944671,-77.0937907134224
456,arlington,38.9116325378418,-77.0652236938477
457,arlington,38.82308,-77.16201
458,arlington,38.9054987289121,-77.0061557808702
459,arlington,38.8961958,-77.0502649
460,arlington,38.811455427498,-77.045389779372
461,arlington,38.8443373487569,-77.0178474094298
462,arlington,38.897502,-77.00621
463,arlington,38.82080078125,-77.0525054931641
464,arlington,38.8053359985352,-77.050910949707
465,arlington,38.8048666791696,-77.0457119867205
466,arlington,38.9112378,-77.038195
467,arlington,38.9081687927246,-77.037971496582
468,arlington,38.8776829823059,-77.0036673545837
469,arlington,38.9003166398788,-77.0446475212375
470,arlington,38.9247704,-77.0548172
471,arlington,38.80932,-77.1171899
472,arlington,38.80169,-77.07208
473,arlington,38.8042962073866,-77.0401759060924
474,arlington,38.8944244178787,-77.188383165404
475,arlington,38.916639797955,-77.0454668998718
476,arlington,38.9445495605469,-77.0957794189453
477,arlington,38.8112,-77.05035
478,arlington,38.8342,-77.1882
479,arlington,38.8896446228027,-77.1266632080078
480,arlington,38.89994,-76.9999
481,arlington,38.9037410105365,-77.0428608325095
482,arlington,38.8727061,-77.1542433
483,arlington,38.8971287119908,-77.0032858099355
484,arlington,38.9039316773415,-77.0631627738476
485,arlington,38.902885,-77.041267
486,arlington,38.9024108024879,-77.0171392790004
487,arlington,38.80263,-77.06193
488,arlington,38.89449,-77.07449
489,arlington,38.8449554443359,-77.1181106567383
490,arlington,38.903187,-77.032379
491,arlington,38.932687,-76.9968479
492,arlington,38.9143218994141,-77.0282821655273
493,arlington,38.90167,-77.0234
494,arlington,38.8068199,-77.0595703
495,arlington,38.8965374164462,-77.1069369609189
496,arlington,38.9013284901963,-77.0469796657562
497,arlington,38.8529849,-77.059101
498,arlington,38.9436401518491,-77.0775699762564
499,arlington,38.9545651,-77.0828864
500,arlington,38.8950575888157,-77.0218540728092
501,arlington,38.8951225280762,-77.0727920532227
502,arlington,38.909406,-77.045201
503,arlington,38.9079933166504,-77.0641021728516
504,arlington,38.914912,-77.02191
505,arlington,38.904902045319,-77.051590534752
506,arlington,38.902314,-77.033354
507,arlington,38.89984,-76.99734
508,arlington,38.8835554,-76.9951149
509,arlington,38.89394,-77.07543
510,arlington,38.88553632545,-76.996396911717
511,arlington,38.900533,-77.039829
512,arlington,38.8633378868358,-77.0630061031799
513,arlington,38.9036862552166,-77.017978951335
514,arlington,38.9003601074219,-77.0457916259766
515,arlington,38.90092,-77.041297
516,arlington,38.80527,-77.05019
517,arlington,38.9054222106934,-77.0241546630859
518,arlington,38.8973496480393,-77.0259494211812
519,arlington,38.886591,-77.001856
520,arlington,38.8122684,-77.1839678
521,arlington,38.8669120186531,-77.1505822965423
522,arlington,38.93352,-77.17837
523,arlington,38.90509,-77.04218
524,arlington,38.9391975402832,-77.0244827270508
525,arlington,38.9004703726645,-77.0450804348835
526,arlington,38.8035272061825,-77.0650195330381
527,arlington,38.9034538269043,-77.0323791503906
528,arlington,38.9286118597153,-77.0333437273372
529,arlington,38.8521167635918,-77.1308851987123
530,arlington,38.8607559204102,-77.0505218505859
531,arlington,38.9173326525253,-77.0410466194153
532,arlington,38.949374489632,-77.118538399594
533,arlington,38.9015926,-77.0291221
534,arlington,38.91624,-77.0225899
535,arlington,38.82441,-77.05847
536,arlington,38.9555016,-77.0695496
537,arlington,38.9022850218506,-77.0399130508304
538,arlington,38.9342194,-77.1802292
539,arlington,38.9029273986816,-77.0480346679688
540,arlington,38.9027634,-77.0340347
541,arlington,38.9250305,-77.0387367
542,arlington,38.89961,-77.0335051
543,arlington,38.9068641662598,-77.0437774658203
544,arlington,38.8828,-77.10352
545,arlington,38.9208430051804,-77.0319130271673
546,arlington,38.897640593846,-77.0273990010237
547,arlington,38.8510895,-77.1259613
548,arlington,38.9087806,-76.9979685
549,arlington,38.8794059753418,-77.1106796264648
550,arlington,38.8975384248771,-77.0072270738525
551,arlington,38.901534,-77.0215305
552,arlington,38.88599,-77.02074
553,arlington,38.9303373,-77.0321327
554,arlington,38.8949929,-77.0033829
555,arlington,38.845444,-77.067558
556,arlington,38.880736,-77.114406
557,arlington,38.887521149612,-77.0932932619343
558,arlington,38.8137615967252,-77.0497842527786
559,arlington,38.887479515835,-77.0919442176819
560,arlington,38.870994207419,-77.0559594563446
561,arlington,38.925561,-77.02315
562,arlington,38.8834991455078,-76.994499206543
563,arlington,38.916715,-77.041243
564,arlington,38.89663,-77.09635
565,arlington,38.91509,-77.02169
566,arlington,38.9304281,-77.0329024
567,arlington,38.89791,-77.05061
568,arlington,38.89496,-76.99475
569,arlington,38.8039207458496,-77.04345703125
570,arlington,38.9284629821777,-77.0375213623047
571,arlington,38.90390634819,-77.034098366741
572,arlington,38.8486976623535,-77.051643371582
573,arlington,38.8983647525311,-77.0453998446465
574,arlington,38.82655,-77.05855
575,arlington,38.9328346252441,-77.1772003173828
576,arlington,38.9273769324706,-77.0232442503307
577,arlington,38.9053077697754,-77.0659561157227
578,arlington,38.9029,-77.052322
579,arlington,38.8026263,-77.0400428
580,arlington,38.8633499145508,-77.0606307983398
581,arlington,38.86088,-77.04955
582,arlington,38.8638802,-77.0845566
583,arlington,38.9246069562394,-77.0518790557981
584,arlington,38.8996772766113,-77.0729751586914
585,arlington,38.847959,-77.052036
586,arlington,38.896598815918,-77.0094833374023
587,arlington,38.9051742553711,-77.0046920776367
588,arlington,38.83531,-77.05129
589,arlington,38.852125,-77.03751
590,arlington,38.9057733141824,-77.0388551159539
591,arlington,38.9028527587652,-77.0385575294495
592,arlington,38.904034,-77.03154
593,arlington,38.9078178405762,-77.0031433105469
594,arlington,38.9003805561798,-77.0252990350127
595,arlington,38.866917,-77.072746
596,arlington,38.880962,-76.995307
597,arlington,38.8133087,-77.0407867
598,arlington,38.931465,-76.996964
599,arlington,38.9150384,-77.0318051
600,arlington,38.8648209153717,-77.1956479016821
601,arlington,38.947456,-77.065943
602,arlington,38.8639984,-77.052681
603,arlington,38.8887203486426,-77.0260239946289
604,arlington,38.8871726989746,-76.9959182739258
605,arlington,38.849734980791,-77.0429134368896
606,arlington,38.8978768991738,-77.0221886
607,arlington,38.9029579162598,-77.0351409912109
608,arlington,38.8796051022188,-76.9951451508514
609,arlington,38.935423778888,-76.9982492923737
610,arlington,38.8829617037324,-77.1039082193028
611,arlington,38.9052408,-77.0324624
612,arlington,38.8309665184043,-77.0588029925059
613,arlington,38.887937,-77.094757
614,arlington,38.8939361572266,-77.0312118530273
615,arlington,38.88488,-76.9977
616,arlington,38.897275,-77.0693058
617,arlington,38.797516808477,-77.0026018478457
618,arlington,38.9018869684243,-77.0603175893708
619,arlington,38.866922614994,-77.0723379094078
620,arlington,38.9158422441136,-77.0676219792003
621,arlington,38.929409,-77.0379333
622,arlington,38.898322611275,-77.0067948102951
623,arlington,38.8900891914044,-77.0859491452575
624,arlington,38.8052816508556,-77.0603537392978
625,arlington,38.8804668562868,-77.1727156114126
626,arlington,38.8863,-77.09406
627,arlington,38.9105302,-77.1197521
628,arlington,38.9013849198818,-77.0386051386595
629,arlington,38.803279876709,-77.0657653808594
630,arlington,38.8495898,-77.0509869
631,arlington,38.8288120460666,-77.1894385159552
632,arlington,38.8964195,-77.0457993
633,arlington,38.914333,-77.045761
634,arlington,38.8328224879086,-77.1916124699585
635,arlington,38.904,-77.03243
636,arlington,38.849534,-77.051537
637,arlington,38.8378122968813,-77.0503065543064
638,arlington,38.9233016967773,-77.0426406860352
639,arlington,38.9223578,-77.0423834
640,arlington,38.9006889116981,-77.0174442969847
641,arlington,38.84946,-77.05329
642,arlington,38.9153625904798,-77.0202152431011
643,arlington,38.8982675240485,-77.0290274754774
644,arlington,38.8995552062988,-77.0291061401367
645,arlington,38.8449554443359,-77.1181030273438
646,arlington,38.8984012,-77.0072435
647,arlington,38.9383923,-77.0867947
648,arlington,38.92519,-77.0327
649,arlington,38.9127449,-77.0457466
650,arlington,38.8618507,-77.0588608
651,arlington,38.8968505859375,-77.1394195556641
652,arlington,38.8414804,-77.0896638
653,arlington,38.9475288391113,-77.033073425293
654,arlington,38.8834401,-77.0160269
655,arlington,38.9324375241995,-76.9958359748125
656,arlington,38.8969552516937,-77.1386341005564
657,arlington,38.89187,-77.08526
658,arlington,38.8841694830262,-77.0235469880468
659,arlington,38.9317398071289,-77.0323791503906
660,arlington,38.82988,-77.0919
661,arlington,38.9158319412387,-77.0124037340851
662,arlington,38.8834266662598,-77.0304183959961
663,arlington,38.8856541,-77.0926117
664,arlington,38.902927,-77.031578
665,arlington,38.89841,-77.11845
666,arlington,38.8984774,-77.0288358
